epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,37.5051,1.51686,9.47731,0.717,1.79487,0.03701,22.256,0.98905,1,0.99243,0.60817,0,0,0,0,1.5425,9.07267,0.72889,0.38976,0.0576,0,0.00988636,0.00329545,0.00988636,0.00329545,0.00988636,0.00329545,0.00988636,0.00329545
2,83.3736,0.74427,7.15092,0.76371,0.3376,0.01746,11.4572,0.9334,0.995,0.99299,0.86992,0,0,0,0,0.64448,6.35568,0.84201,0.27134,0.02286,0,0.0198667,0.00662223,0.0198667,0.00662223,0.0198667,0.00662223,0.0198667,0.00662223
