epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
256,8712.81,0.24577,0.32547,0.069,0.09843,0.00429,0,1,1,0.995,0.995,1,1,0.995,0.99157,0.04825,0.10342,0.0056,0.02465,0.00147,0,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
257,8746.34,0.22295,0.38703,0.07687,0.10203,0.00407,0,1,0.99495,0.995,0.995,1,0.99495,0.995,0.99327,0.06783,0.08983,0.00605,0.03819,0.00218,0,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
258,8780.35,0.23609,0.30466,0.07358,0.1012,0.00427,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.98486,0.08139,0.1013,0.00636,0.03362,0.00245,0,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557
259,8814.08,0.22906,0.35256,0.06829,0.09423,0.00422,0,0.99968,1,0.995,0.995,0.99968,1,0.995,0.97905,0.05221,0.11723,0.00621,0.02888,0.0017,0,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
260,8847.72,0.22482,0.37527,0.06503,0.1004,0.004,0.2381,0.99959,1,0.995,0.995,0.99959,1,0.995,0.9823,0.15207,0.17912,0.0059,0.05369,0.004,0,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359
261,8881.24,0.208,0.51718,0.07638,0.09668,0.00362,0.44996,0.99005,1,0.995,0.995,0.99005,1,0.995,0.98843,0.06924,0.10324,0.01048,0.04355,0.0021,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
262,8914.59,0.21334,0.39168,0.09276,0.09526,0.00378,0,0.99985,1,0.995,0.995,0.99985,1,0.995,0.98997,0.06146,0.10304,0.01884,0.02998,0.00191,0,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161
263,8947.61,0.19471,0.3503,0.0843,0.09599,0.0034,0.0042,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99343,0.09565,0.08701,0.02048,0.03582,0.00268,0,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
264,8980.81,0.23294,0.3236,0.086,0.0982,0.00407,0,0.99977,1,0.995,0.995,0.99977,1,0.995,0.99119,0.09756,0.09723,0.01531,0.03705,0.00321,0,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963
265,9015.36,0.2378,0.31923,0.07641,0.09821,0.00405,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99117,0.05044,0.08854,0.01221,0.023,0.0017,0,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
266,9050.3,0.21605,0.38781,0.07558,0.09245,0.00362,0.02704,1,1,0.995,0.995,1,1,0.995,0.99298,0.05417,0.0921,0.01024,0.02836,0.00185,0,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
267,9084.38,0.21292,0.34038,0.07895,0.09728,0.00385,0,1,1,0.995,0.995,1,1,0.995,0.99347,0.09668,0.08128,0.01001,0.03667,0.00239,0,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
268,9117.63,0.21841,0.30081,0.06972,0.10122,0.00366,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99395,0.06368,0.08719,0.00827,0.02827,0.00178,0,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567
269,9151.45,0.24663,0.31202,0.07313,0.09803,0.00435,0.00024,0.99822,1,0.995,0.995,0.99822,1,0.995,0.99335,0.07643,0.11557,0.00717,0.04781,0.00249,0,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
270,9184.75,0.23993,0.32532,0.06898,0.10538,0.00441,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99116,0.09602,0.10359,0.01355,0.0376,0.00362,0,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369
271,9217.86,0.24298,0.27513,0.06813,0.10079,0.00413,0,0.99961,1,0.995,0.995,0.99961,1,0.995,0.99107,0.1224,0.09486,0.01056,0.05098,0.00381,0,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
272,9251.76,0.21762,0.31276,0.06848,0.09772,0.00381,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99317,0.08892,0.0962,0.00939,0.03516,0.00301,0,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171
273,9285.73,0.22311,0.33802,0.06692,0.10647,0.0039,0,0.99502,0.99889,0.995,0.995,0.99502,0.99889,0.995,0.9917,0.11962,0.09241,0.0084,0.06021,0.00317,0,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
274,9319.57,0.23548,0.30901,0.06648,0.10795,0.00415,0,0.99898,0.995,0.995,0.995,0.99898,0.995,0.995,0.99136,0.07113,0.08398,0.00545,0.04417,0.00219,0,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973
275,9353.05,0.22886,0.32275,0.07231,0.11335,0.00385,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99156,0.0678,0.09037,0.00519,0.03021,0.00244,0,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
276,9386.55,0.2293,0.3012,0.06988,0.10936,0.0038,0,1,1,0.995,0.995,1,1,0.995,0.99322,0.03913,0.08494,0.00544,0.02239,0.00117,0,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
277,9419.87,0.22582,0.26913,0.06748,0.10044,0.00398,0,0.99787,1,0.995,0.995,0.99787,1,0.995,0.99191,0.06178,0.09347,0.00524,0.03103,0.00188,0,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
278,9453.2,0.22993,0.305,0.06734,0.10438,0.00404,0,0.99972,1,0.995,0.995,0.99972,1,0.995,0.99152,0.08218,0.08797,0.00487,0.03757,0.00232,0,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577
279,9487.28,0.22791,0.32805,0.06662,0.1085,0.00407,0,0.99971,1,0.995,0.995,0.99971,1,0.995,0.99178,0.08114,0.08589,0.00515,0.0351,0.00198,0,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
280,9521.59,0.22968,0.3141,0.06338,0.10652,0.00403,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.9936,0.08313,0.08293,0.00523,0.03348,0.00247,0,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379
281,9555.49,0.22782,0.29441,0.07024,0.10422,0.00418,0,0.99997,1,0.995,0.995,0.99997,1,0.995,0.99381,0.10582,0.08565,0.00557,0.04356,0.00286,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
282,9589.16,0.23594,0.31141,0.0645,0.10518,0.00431,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99316,0.0798,0.08609,0.00572,0.03195,0.00211,0,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181
283,9622.58,0.22112,0.29736,0.06381,0.09638,0.00404,0,0.99983,1,0.995,0.995,0.99983,1,0.995,0.995,0.07034,0.08161,0.00549,0.03149,0.00206,0,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
284,9656.04,0.23793,0.3545,0.06804,0.10816,0.00423,0.14354,1,0.99449,0.995,0.995,1,0.99449,0.995,0.99479,0.12403,0.093,0.00525,0.0605,0.00474,0,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983
285,9689.36,0.21276,0.35455,0.06884,0.09446,0.0038,0,0.99961,1,0.995,0.995,0.99961,1,0.995,0.9925,0.116,0.0913,0.00719,0.04376,0.00436,0,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
286,9723.25,0.2208,0.3332,0.06996,0.09638,0.00389,0.0013,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99482,0.20082,0.08004,0.00811,0.06614,0.00584,0,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
287,9757.63,0.23195,0.34275,0.06268,0.09516,0.00419,0.00457,0.99967,1,0.995,0.995,0.99967,1,0.995,0.995,0.07769,0.07939,0.00763,0.03464,0.00293,0,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
288,9791.8,0.21212,0.31192,0.06746,0.09078,0.00392,0,1,0.99918,0.995,0.995,1,0.99918,0.995,0.99488,0.06159,0.08,0.00642,0.03227,0.00177,0,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587
289,9825.67,0.22258,0.29208,0.06672,0.09677,0.00407,0,0.99927,1,0.995,0.995,0.99927,1,0.995,0.9932,0.12262,0.08208,0.0056,0.0521,0.0033,0,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
290,9859.35,0.22971,0.28525,0.06334,0.10605,0.00408,0,0.99483,1,0.995,0.995,0.99483,1,0.995,0.99158,0.07673,0.09486,0.00619,0.05961,0.0025,0,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389
291,9892.87,0.22974,0.29136,0.06516,0.09562,0.00422,0,1,0.9991,0.995,0.995,1,0.9991,0.995,0.99105,0.12065,0.08487,0.00649,0.06634,0.00314,0,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
292,9925.88,0.22019,0.29618,0.06413,0.10082,0.00386,0,0.99955,0.99,0.99495,0.99495,0.99955,0.99,0.99495,0.99284,0.12553,0.07618,0.00595,0.05455,0.00346,0,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191
293,9959.51,0.22136,0.29246,0.06837,0.10042,0.00386,0,1,0.99861,0.995,0.995,1,0.99861,0.995,0.99283,0.06897,0.0852,0.0061,0.03343,0.00208,0,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
294,9993.43,0.18119,0.29972,0.0661,0.07996,0.00332,0.00875,1,0.9996,0.995,0.995,1,0.9996,0.995,0.99286,0.05832,0.08239,0.00495,0.02917,0.00168,0,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993
295,10027.7,0.20981,0.30882,0.06831,0.08226,0.00373,0,0.99961,1,0.995,0.995,0.99961,1,0.995,0.9923,0.07224,0.08069,0.00473,0.03286,0.00221,0,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
296,10061.7,0.24309,0.29185,0.06424,0.10392,0.00416,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99495,0.05447,0.07936,0.00413,0.02852,0.00166,0,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
297,10095.7,0.22781,0.30923,0.06253,0.0914,0.00382,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99491,0.06872,0.07465,0.00404,0.03128,0.00196,0,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
298,10129.3,0.22013,0.2925,0.06242,0.09361,0.00397,0,0.99948,1,0.995,0.995,0.99948,1,0.995,0.99302,0.06427,0.07978,0.00379,0.03422,0.00193,0,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597
299,10162.3,0.21785,0.27289,0.06454,0.08859,0.00406,0,1,0.99933,0.995,0.995,1,0.99933,0.995,0.99351,0.0485,0.08002,0.00409,0.02878,0.00173,0,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
300,10196.1,0.20348,0.29166,0.06296,0.09149,0.0037,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99454,0.06495,0.07454,0.00443,0.02789,0.00193,0,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399
301,10230.6,0.2089,0.27496,0.06656,0.08997,0.00384,0,1,0.99981,0.995,0.995,1,0.99981,0.995,0.99336,0.08031,0.07327,0.00453,0.03681,0.0023,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
302,10264.4,0.20573,0.32362,0.06252,0.08434,0.00354,0,1,0.9997,0.995,0.995,1,0.9997,0.995,0.99317,0.07595,0.07845,0.00465,0.0381,0.00209,0,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201
303,10298.1,0.22027,0.27179,0.06113,0.08987,0.00379,0,1,0.99988,0.995,0.995,1,0.99988,0.995,0.995,0.06166,0.07394,0.00422,0.03305,0.00199,0,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
304,10331.4,0.20676,0.27148,0.06304,0.09214,0.00356,0,0.99971,1,0.995,0.995,0.99971,1,0.995,0.99496,0.06179,0.07407,0.00427,0.0264,0.00181,0,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003
305,10365.1,0.23427,0.23785,0.05893,0.09892,0.00397,0,0.99954,1,0.995,0.995,0.99954,1,0.995,0.995,0.04899,0.06995,0.00385,0.02881,0.00147,0,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
306,10398.3,0.19682,0.27319,0.05475,0.08603,0.00347,0.11844,0.99998,1,0.995,0.995,0.99998,1,0.995,0.995,0.07666,0.07667,0.00333,0.0336,0.00218,0,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
307,10431.8,0.19118,0.31608,0.06589,0.08806,0.00329,0.00838,1,1,0.995,0.995,1,1,0.995,0.995,0.06605,0.09349,0.00512,0.02789,0.00196,0,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
308,10466.3,0.21643,0.28985,0.07014,0.09208,0.00381,0,0.99977,1,0.995,0.995,0.99977,1,0.995,0.99466,0.07791,0.07854,0.0082,0.03281,0.00235,0,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607
309,10500.5,0.2167,0.29003,0.06656,0.09042,0.00377,0,0.99978,1,0.995,0.995,0.99978,1,0.995,0.99132,0.14583,0.07546,0.00782,0.04954,0.00386,0,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
310,10534.4,0.18486,0.2751,0.0631,0.0837,0.00336,0,0.99976,1,0.995,0.995,0.99976,1,0.995,0.99325,0.08549,0.07754,0.00588,0.0335,0.00233,0,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409
311,10567.8,0.20674,0.26827,0.06253,0.08849,0.00372,0,0.99963,1,0.995,0.995,0.99963,1,0.995,0.99395,0.08209,0.08051,0.005,0.03643,0.00228,0,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
312,10601.4,0.2192,0.28383,0.05873,0.09834,0.00379,0.00181,0.99965,1,0.995,0.995,0.99965,1,0.995,0.99288,0.07651,0.07797,0.00437,0.03627,0.00254,0,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211
313,10634.4,0.21861,0.26856,0.06341,0.09242,0.00379,0,0.99961,1,0.995,0.995,0.99961,1,0.995,0.99088,0.04589,0.07693,0.00417,0.02761,0.00132,0,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
314,10667.9,0.22399,0.2803,0.06413,0.09996,0.00373,4e-05,0.99917,1,0.995,0.995,0.99917,1,0.995,0.99319,0.0738,0.08205,0.0043,0.03434,0.00191,0,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013
315,10701.8,0.19567,0.30514,0.06518,0.08185,0.00344,0,0.99972,1,0.995,0.995,0.99972,1,0.995,0.9924,0.08508,0.07291,0.00431,0.03488,0.00256,0,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
316,10735.7,0.21379,0.28156,0.0656,0.09178,0.00388,0,0.99971,1,0.995,0.995,0.99971,1,0.995,0.99108,0.07391,0.07623,0.00399,0.03232,0.0022,0,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
317,10769.5,0.1952,0.26503,0.05549,0.08672,0.00329,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99229,0.04781,0.07321,0.0042,0.02356,0.00139,0,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
318,10803.3,0.21617,0.28663,0.06063,0.092,0.00363,0,0.99959,1,0.995,0.995,0.99959,1,0.995,0.99223,0.05844,0.07299,0.00444,0.03127,0.00167,0,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617
319,10836.6,0.19412,0.3041,0.06638,0.09164,0.00339,0.00852,0.99971,1,0.995,0.995,0.99971,1,0.995,0.99483,0.06554,0.07656,0.00421,0.02817,0.00182,0,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
320,10869.7,0.21302,0.27987,0.06614,0.09105,0.00376,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99491,0.04946,0.06983,0.00394,0.0244,0.00164,0,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419
321,10903.2,0.2113,0.28106,0.06516,0.09411,0.0037,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.04552,0.07056,0.0039,0.02275,0.00149,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
322,10937.1,0.20833,0.26938,0.06498,0.09642,0.00372,0,0.99943,1,0.995,0.995,0.99943,1,0.995,0.99495,0.07956,0.07009,0.00405,0.03494,0.00258,0,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221
323,10971,0.19464,0.27059,0.05856,0.08544,0.00338,0.00161,0.99972,1,0.995,0.995,0.99972,1,0.995,0.99493,0.06869,0.06433,0.00384,0.02882,0.0023,0,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
324,11004.9,0.20641,0.26729,0.05842,0.08805,0.00355,0,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99388,0.04828,0.07366,0.00355,0.02728,0.00147,0,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023
325,11038.4,0.19779,0.30881,0.06045,0.09756,0.00354,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99393,0.06632,0.0657,0.00332,0.0283,0.00185,0,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
326,11071.9,0.21469,0.27166,0.06165,0.09672,0.0037,0,0.99976,1,0.995,0.995,0.99976,1,0.995,0.99498,0.11444,0.0677,0.00288,0.04215,0.00341,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
327,11105.6,0.212,0.25237,0.06126,0.09347,0.00365,0,0.99963,1,0.995,0.995,0.99963,1,0.995,0.9937,0.05988,0.06957,0.00306,0.02881,0.00155,0,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
328,11138.7,0.20831,0.29576,0.06074,0.09035,0.00373,0,1,0.99967,0.995,0.995,1,0.99967,0.995,0.99253,0.06379,0.07483,0.00307,0.03057,0.00183,0,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627
329,11173.1,0.206,0.26061,0.06044,0.09182,0.00369,0,1,0.99931,0.995,0.995,1,0.99931,0.995,0.99335,0.07861,0.07372,0.00325,0.03722,0.00236,0,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
330,11207.1,0.21093,0.26891,0.06349,0.09204,0.00375,0,0.99923,1,0.995,0.995,0.99923,1,0.995,0.995,0.08017,0.07385,0.00331,0.03489,0.00261,0,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429
331,11241.5,0.19452,0.26373,0.05807,0.08708,0.00351,0.20866,1,0.99966,0.995,0.995,1,0.99966,0.995,0.99287,0.06394,0.07352,0.00349,0.03003,0.00236,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
332,11274.8,0.21253,0.25894,0.06128,0.0892,0.00382,0,0.99794,0.995,0.995,0.995,0.99794,0.995,0.995,0.99248,0.10788,0.09048,0.00617,0.06861,0.00345,0,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231
333,11308.8,0.22779,0.26455,0.06432,0.09855,0.00398,0,1,0.99967,0.995,0.995,1,0.99967,0.995,0.995,0.14833,0.08784,0.00636,0.0608,0.00428,0,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
334,11342.1,0.20778,0.28555,0.06163,0.09123,0.00374,8e-05,1,0.99474,0.995,0.995,1,0.99474,0.995,0.99371,0.07306,0.07415,0.00493,0.04573,0.00248,0,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033
335,11375.3,0.20001,0.28388,0.06092,0.08981,0.00349,0,0.99388,1,0.995,0.995,0.99388,1,0.995,0.99107,0.119,0.07326,0.0045,0.06253,0.0034,0,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
336,11409.4,0.20936,0.23869,0.05844,0.09358,0.00358,0,0.99999,1,0.995,0.995,0.99999,1,0.995,0.99242,0.11718,0.07408,0.00395,0.05772,0.00334,0,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
337,11443.2,0.20093,0.27431,0.06043,0.08759,0.0035,0,0.99915,0.995,0.995,0.995,0.99915,0.995,0.995,0.99458,0.08201,0.0697,0.00402,0.04302,0.00219,0,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
338,11477.4,0.21455,0.25603,0.0594,0.09085,0.00364,0,0.9999,1,0.995,0.995,0.9999,1,0.995,0.99361,0.07741,0.06814,0.00356,0.03544,0.00196,0,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637
339,11511,0.19861,0.23175,0.06203,0.09162,0.00344,0,0.99457,1,0.99495,0.99495,0.99457,1,0.99495,0.99333,0.08733,0.06595,0.00407,0.04828,0.00248,0,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
340,11544.6,0.18945,0.26347,0.05317,0.08824,0.00342,0,0.98966,1,0.9949,0.9949,0.98966,1,0.9949,0.99167,0.10148,0.07405,0.00445,0.04808,0.00298,0,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439
341,11578.1,0.20166,0.26654,0.05829,0.09658,0.00341,0.00048,1,0.99982,0.995,0.995,1,0.99982,0.995,0.99328,0.08866,0.07368,0.00417,0.04147,0.00288,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
342,11611.5,0.18811,0.27517,0.05846,0.08841,0.00321,1e-05,0.99987,1,0.995,0.995,0.99987,1,0.995,0.99149,0.0897,0.07839,0.00405,0.03687,0.00257,0,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241
343,11645.4,0.18862,0.23612,0.05316,0.08413,0.00338,0,0.99989,0.995,0.995,0.995,0.99989,0.995,0.995,0.99286,0.09244,0.07413,0.00415,0.05054,0.00235,0,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
344,11679.5,0.21043,0.2416,0.05789,0.10227,0.00366,0,0.99815,0.995,0.995,0.995,0.99815,0.995,0.995,0.99404,0.06005,0.06719,0.00358,0.04972,0.00213,0,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043
345,11713.3,0.19252,0.23251,0.05787,0.08487,0.00342,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99481,0.0655,0.06278,0.00368,0.02813,0.00217,0,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
346,11747.1,0.20114,0.27562,0.06254,0.09858,0.0034,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.9949,0.06098,0.0663,0.00374,0.02763,0.00189,0,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
347,11780.3,0.20159,0.25733,0.058,0.0943,0.00347,0,0.98038,0.99911,0.9947,0.9947,0.98038,0.99911,0.9947,0.99425,0.09351,0.07722,0.00436,0.06232,0.00297,0,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
348,11813.7,0.19727,0.2705,0.05789,0.08619,0.00338,0,0.99948,1,0.995,0.995,0.99948,1,0.995,0.99356,0.07252,0.07499,0.0042,0.03688,0.00255,0,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647
349,11846.9,0.21182,0.23992,0.05542,0.09023,0.00384,0,0.9934,1,0.99495,0.99495,0.9934,1,0.99495,0.99236,0.06056,0.08049,0.00446,0.04144,0.00202,0,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
350,11880.8,0.21248,0.24027,0.05482,0.09795,0.00385,0,0.9995,0.995,0.995,0.995,0.9995,0.995,0.995,0.99248,0.07202,0.06669,0.00312,0.03922,0.00221,0,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449
351,11915.3,0.21461,0.25542,0.05994,0.09395,0.00387,0,0.99972,1,0.995,0.995,0.99972,1,0.995,0.99499,0.06075,0.06331,0.00328,0.02885,0.00222,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
352,11949.4,0.22613,0.23888,0.05994,0.10423,0.00398,0,0.9997,1,0.995,0.995,0.9997,1,0.995,0.99499,0.08498,0.06496,0.00331,0.03807,0.0026,0,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251
353,11983.3,0.21447,0.23779,0.0553,0.0964,0.00369,0,0.99997,1,0.995,0.995,0.99997,1,0.995,0.9934,0.07644,0.06328,0.00335,0.0418,0.00219,0,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
